lens_id,domain,cpc_rule_hit,keyword_rule_hit,rule_union_hit,adjudicated_hit,action,screening_category,analysis_set_443
179-109-432-231-402,3-3,0,0,0,0,none,false_match,false
179-109-432-231-402,4-1,0,0,0,0,none,false_match,false
179-109-432-231-402,4-2,0,0,0,0,none,false_match,false
179-109-432-231-402,4-3,0,0,0,0,none,false_match,false
179-109-432-231-402,4-4,0,0,0,0,none,false_match,false
179-109-432-231-402,4-5,0,0,0,0,none,false_match,false
090-729-202-662-469,1-1,0,0,0,0,none,included_classified,true
090-729-202-662-469,1-2,0,0,0,0,none,included_classified,true
090-729-202-662-469,1-3,1,0,1,1,keep,included_classified,true
090-729-202-662-469,2-1,0,0,0,0,none,included_classified,true
090-729-202-662-469,2-2,0,0,0,0,none,included_classified,true
090-729-202-662-469,2-3,0,0,0,0,none,included_classified,true
090-729-202-662-469,2-4,0,0,0,0,none,included_classified,true
090-729-202-662-469,3-1,0,0,0,0,none,included_classified,true
090-729-202-662-469,3-2,0,0,0,0,none,included_classified,true
090-729-202-662-469,3-3,0,0,0,0,none,included_classified,true
090-729-202-662-469,4-1,0,0,0,0,none,included_classified,true
090-729-202-662-469,4-2,0,0,0,0,none,included_classified,true
090-729-202-662-469,4-3,0,0,0,0,none,included_classified,true
090-729-202-662-469,4-4,0,0,0,0,none,included_classified,true
090-729-202-662-469,4-5,0,0,0,0,none,included_classified,true
101-859-607-539-795,1-1,0,0,0,0,none,included_classified,true
101-859-607-539-795,1-2,0,0,0,0,none,included_classified,true
101-859-607-539-795,1-3,0,0,0,0,none,included_classified,true
101-859-607-539-795,2-1,0,0,0,0,none,included_classified,true
101-859-607-539-795,2-2,0,0,0,0,none,included_classified,true
101-859-607-539-795,2-3,0,0,0,0,none,included_classified,true
101-859-607-539-795,2-4,0,1,1,0,suppress,included_classified,true
101-859-607-539-795,3-1,0,0,0,0,none,included_classified,true
101-859-607-539-795,3-2,0,0,0,0,none,included_classified,true
101-859-607-539-795,3-3,0,0,0,0,none,included_classified,true
101-859-607-539-795,4-1,1,0,1,1,keep,included_classified,true
101-859-607-539-795,4-2,0,0,0,0,none,included_classified,true
101-859-607-539-795,4-3,0,0,0,0,none,included_classified,true
101-859-607-539-795,4-4,0,0,0,0,none,included_classified,true
101-859-607-539-795,4-5,0,0,0,0,none,included_classified,true
129-171-424-976-221,1-1,0,0,0,0,none,domain_external_active,true
129-171-424-976-221,1-2,0,1,1,0,suppress,domain_external_active,true
129-171-424-976-221,1-3,0,0,0,0,none,domain_external_active,true
129-171-424-976-221,2-1,1,1,1,0,suppress,domain_external_active,true
129-171-424-976-221,2-2,0,0,0,0,none,domain_external_active,true
129-171-424-976-221,2-3,0,0,0,0,none,domain_external_active,true
129-171-424-976-221,2-4,0,0,0,0,none,domain_external_active,true
129-171-424-976-221,3-1,0,0,0,0,none,domain_external_active,true
129-171-424-976-221,3-2,0,0,0,0,none,domain_external_active,true
129-171-424-976-221,3-3,0,0,0,0,none,domain_external_active,true
129-171-424-976-221,4-1,0,0,0,0,none,domain_external_active,true
129-171-424-976-221,4-2,0,0,0,0,none,domain_external_active,true
129-171-424-976-221,4-3,0,0,0,0,none,domain_external_active,true
129-171-424-976-221,4-4,0,0,0,0,none,domain_external_active,true
129-171-424-976-221,4-5,0,0,0,0,none,domain_external_active,true
180-196-118-308-110,1-1,0,0,0,0,none,false_match,false
180-196-118-308-110,1-2,0,0,0,0,none,false_match,false
180-196-118-308-110,1-3,0,0,0,0,none,false_match,false
180-196-118-308-110,2-1,0,0,0,0,none,false_match,false
180-196-118-308-110,2-2,0,0,0,0,none,false_match,false
180-196-118-308-110,2-3,0,0,0,0,none,false_match,false
180-196-118-308-110,2-4,0,0,0,0,none,false_match,false
180-196-118-308-110,3-1,0,0,0,0,none,false_match,false
180-196-118-308-110,3-2,0,0,0,0,none,false_match,false
180-196-118-308-110,3-3,0,0,0,0,none,false_match,false
180-196-118-308-110,4-1,0,0,0,0,none,false_match,false
180-196-118-308-110,4-2,0,0,0,0,none,false_match,false
180-196-118-308-110,4-3,0,0,0,0,none,false_match,false
180-196-118-308-110,4-4,0,0,0,0,none,false_match,false
180-196-118-308-110,4-5,0,0,0,0,none,false_match,false
058-002-452-177-389,1-1,0,0,0,0,none,domain_external_active,true
058-002-452-177-389,1-2,1,0,1,0,suppress,domain_external_active,true
058-002-452-177-389,1-3,0,0,0,0,none,domain_external_active,true
058-002-452-177-389,2-1,0,0,0,0,none,domain_external_active,true
058-002-452-177-389,2-2,0,0,0,0,none,domain_external_active,true
058-002-452-177-389,2-3,0,0,0,0,none,domain_external_active,true
058-002-452-177-389,2-4,0,1,1,0,suppress,domain_external_active,true
058-002-452-177-389,3-1,0,0,0,0,none,domain_external_active,true
058-002-452-177-389,3-2,0,0,0,0,none,domain_external_active,true
058-002-452-177-389,3-3,0,0,0,0,none,domain_external_active,true
058-002-452-177-389,4-1,0,0,0,0,none,domain_external_active,true
058-002-452-177-389,4-2,0,0,0,0,none,domain_external_active,true
058-002-452-177-389,4-3,0,0,0,0,none,domain_external_active,true
058-002-452-177-389,4-4,0,0,0,0,none,domain_external_active,true
058-002-452-177-389,4-5,0,0,0,0,none,domain_external_active,true
106-292-223-730-272,1-1,0,0,0,0,none,domain_external_active,true
106-292-223-730-272,1-2,1,1,1,0,suppress,domain_external_active,true
106-292-223-730-272,1-3,0,0,0,0,none,domain_external_active,true
106-292-223-730-272,2-1,0,0,0,0,none,domain_external_active,true
106-292-223-730-272,2-2,0,0,0,0,none,domain_external_active,true
106-292-223-730-272,2-3,0,0,0,0,none,domain_external_active,true
106-292-223-730-272,2-4,0,0,0,0,none,domain_external_active,true
106-292-223-730-272,3-1,0,0,0,0,none,domain_external_active,true
106-292-223-730-272,3-2,0,0,0,0,none,domain_external_active,true
106-292-223-730-272,3-3,0,0,0,0,none,domain_external_active,true
106-292-223-730-272,4-1,0,0,0,0,none,domain_external_active,true
106-292-223-730-272,4-2,0,0,0,0,none,domain_external_active,true
106-292-223-730-272,4-3,0,0,0,0,none,domain_external_active,true
106-292-223-730-272,4-4,0,0,0,0,none,domain_external_active,true
106-292-223-730-272,4-5,0,0,0,0,none,domain_external_active,true
082-568-815-110-507,1-1,0,0,0,0,none,included_classified,true
082-568-815-110-507,1-2,0,0,0,0,none,included_classified,true
082-568-815-110-507,1-3,1,0,1,1,keep,included_classified,true
082-568-815-110-507,2-1,0,0,0,0,none,included_classified,true
082-568-815-110-507,2-2,0,0,0,0,none,included_classified,true
082-568-815-110-507,2-3,0,0,0,0,none,included_classified,true
082-568-815-110-507,2-4,0,0,0,0,none,included_classified,true
082-568-815-110-507,3-1,0,0,0,0,none,included_classified,true
082-568-815-110-507,3-2,0,0,0,0,none,included_classified,true
082-568-815-110-507,3-3,0,0,0,0,none,included_classified,true
082-568-815-110-507,4-1,0,0,0,0,none,included_classified,true
082-568-815-110-507,4-2,0,0,0,0,none,included_classified,true
082-568-815-110-507,4-3,0,0,0,0,none,included_classified,true
082-568-815-110-507,4-4,0,0,0,0,none,included_classified,true
082-568-815-110-507,4-5,0,0,0,0,none,included_classified,true
020-726-954-325-331,1-1,0,0,0,0,none,included_classified,true
020-726-954-325-331,1-2,0,1,1,0,suppress,included_classified,true
020-726-954-325-331,1-3,0,1,1,1,keep,included_classified,true
020-726-954-325-331,2-1,0,0,0,0,none,included_classified,true
020-726-954-325-331,2-2,0,0,0,0,none,included_classified,true
020-726-954-325-331,2-3,0,0,0,0,none,included_classified,true
020-726-954-325-331,2-4,0,0,0,0,none,included_classified,true
020-726-954-325-331,3-1,0,0,0,0,none,included_classified,true
020-726-954-325-331,3-2,0,0,0,0,none,included_classified,true
020-726-954-325-331,3-3,0,0,0,0,none,included_classified,true
020-726-954-325-331,4-1,0,0,0,0,none,included_classified,true
020-726-954-325-331,4-2,0,0,0,0,none,included_classified,true
020-726-954-325-331,4-3,0,0,0,0,none,included_classified,true
020-726-954-325-331,4-4,0,0,0,0,none,included_classified,true
020-726-954-325-331,4-5,0,0,0,0,none,included_classified,true
090-336-438-217-698,1-1,0,0,0,0,none,domain_external_active,true
090-336-438-217-698,1-2,1,1,1,0,suppress,domain_external_active,true
090-336-438-217-698,1-3,0,0,0,0,none,domain_external_active,true
090-336-438-217-698,2-1,0,0,0,0,none,domain_external_active,true
090-336-438-217-698,2-2,0,0,0,0,none,domain_external_active,true
090-336-438-217-698,2-3,0,0,0,0,none,domain_external_active,true
090-336-438-217-698,2-4,0,0,0,0,none,domain_external_active,true
090-336-438-217-698,3-1,0,0,0,0,none,domain_external_active,true
090-336-438-217-698,3-2,0,0,0,0,none,domain_external_active,true
090-336-438-217-698,3-3,0,0,0,0,none,domain_external_active,true
090-336-438-217-698,4-1,0,0,0,0,none,domain_external_active,true
090-336-438-217-698,4-2,0,0,0,0,none,domain_external_active,true
090-336-438-217-698,4-3,0,0,0,0,none,domain_external_active,true
090-336-438-217-698,4-4,0,0,0,0,none,domain_external_active,true
090-336-438-217-698,4-5,0,0,0,0,none,domain_external_active,true
186-206-025-710-754,1-1,0,0,0,0,none,domain_external_active,true
186-206-025-710-754,1-2,1,0,1,0,suppress,domain_external_active,true
186-206-025-710-754,1-3,0,0,0,0,none,domain_external_active,true
186-206-025-710-754,2-1,1,0,1,0,suppress,domain_external_active,true
186-206-025-710-754,2-2,0,0,0,0,none,domain_external_active,true
186-206-025-710-754,2-3,0,0,0,0,none,domain_external_active,true
186-206-025-710-754,2-4,0,0,0,0,none,domain_external_active,true
186-206-025-710-754,3-1,0,0,0,0,none,domain_external_active,true
186-206-025-710-754,3-2,0,0,0,0,none,domain_external_active,true
186-206-025-710-754,3-3,0,0,0,0,none,domain_external_active,true
186-206-025-710-754,4-1,0,0,0,0,none,domain_external_active,true
186-206-025-710-754,4-2,0,0,0,0,none,domain_external_active,true
186-206-025-710-754,4-3,0,0,0,0,none,domain_external_active,true
186-206-025-710-754,4-4,0,0,0,0,none,domain_external_active,true
186-206-025-710-754,4-5,0,0,0,0,none,domain_external_active,true
004-909-204-014-421,1-1,0,1,1,0,suppress,domain_external_active,true
004-909-204-014-421,1-2,1,1,1,0,suppress,domain_external_active,true
004-909-204-014-421,1-3,0,0,0,0,none,domain_external_active,true
004-909-204-014-421,2-1,0,0,0,0,none,domain_external_active,true
004-909-204-014-421,2-2,0,0,0,0,none,domain_external_active,true
004-909-204-014-421,2-3,0,0,0,0,none,domain_external_active,true
004-909-204-014-421,2-4,0,1,1,0,suppress,domain_external_active,true
004-909-204-014-421,3-1,0,0,0,0,none,domain_external_active,true
004-909-204-014-421,3-2,0,0,0,0,none,domain_external_active,true
004-909-204-014-421,3-3,0,0,0,0,none,domain_external_active,true
004-909-204-014-421,4-1,0,0,0,0,none,domain_external_active,true
004-909-204-014-421,4-2,0,0,0,0,none,domain_external_active,true
004-909-204-014-421,4-3,0,0,0,0,none,domain_external_active,true
004-909-204-014-421,4-4,0,0,0,0,none,domain_external_active,true
004-909-204-014-421,4-5,0,0,0,0,none,domain_external_active,true
137-535-750-236-047,1-1,0,0,0,0,none,domain_external_active,true
137-535-750-236-047,1-2,1,0,1,0,suppress,domain_external_active,true
137-535-750-236-047,1-3,0,0,0,0,none,domain_external_active,true
137-535-750-236-047,2-1,0,0,0,0,none,domain_external_active,true
137-535-750-236-047,2-2,0,0,0,0,none,domain_external_active,true
137-535-750-236-047,2-3,0,0,0,0,none,domain_external_active,true
137-535-750-236-047,2-4,0,0,0,0,none,domain_external_active,true
137-535-750-236-047,3-1,0,0,0,0,none,domain_external_active,true
137-535-750-236-047,3-2,0,0,0,0,none,domain_external_active,true
137-535-750-236-047,3-3,0,0,0,0,none,domain_external_active,true
137-535-750-236-047,4-1,0,0,0,0,none,domain_external_active,true
137-535-750-236-047,4-2,0,0,0,0,none,domain_external_active,true
137-535-750-236-047,4-3,0,0,0,0,none,domain_external_active,true
137-535-750-236-047,4-4,0,0,0,0,none,domain_external_active,true
137-535-750-236-047,4-5,0,0,0,0,none,domain_external_active,true
151-217-097-892-036,1-1,0,0,0,0,none,included_classified,true
151-217-097-892-036,1-2,0,0,0,0,none,included_classified,true
151-217-097-892-036,1-3,1,0,1,0,suppress,included_classified,true
151-217-097-892-036,2-1,0,0,0,0,none,included_classified,true
151-217-097-892-036,2-2,0,0,0,1,add,included_classified,true
151-217-097-892-036,2-3,0,0,0,0,none,included_classified,true
151-217-097-892-036,2-4,0,0,0,0,none,included_classified,true
151-217-097-892-036,3-1,0,0,0,0,none,included_classified,true
151-217-097-892-036,3-2,0,0,0,0,none,included_classified,true
151-217-097-892-036,3-3,0,0,0,0,none,included_classified,true
151-217-097-892-036,4-1,0,0,0,0,none,included_classified,true
151-217-097-892-036,4-2,0,0,0,0,none,included_classified,true
151-217-097-892-036,4-3,0,0,0,0,none,included_classified,true
151-217-097-892-036,4-4,0,0,0,0,none,included_classified,true
151-217-097-892-036,4-5,0,0,0,0,none,included_classified,true
053-869-005-808-716,1-1,0,0,0,0,none,included_classified,true
053-869-005-808-716,1-2,0,0,0,0,none,included_classified,true
053-869-005-808-716,1-3,1,1,1,1,keep,included_classified,true
053-869-005-808-716,2-1,0,0,0,0,none,included_classified,true
053-869-005-808-716,2-2,0,0,0,0,none,included_classified,true
053-869-005-808-716,2-3,0,0,0,0,none,included_classified,true
053-869-005-808-716,2-4,0,0,0,0,none,included_classified,true
053-869-005-808-716,3-1,0,0,0,0,none,included_classified,true
053-869-005-808-716,3-2,0,0,0,0,none,included_classified,true
053-869-005-808-716,3-3,0,0,0,0,none,included_classified,true
053-869-005-808-716,4-1,0,0,0,0,none,included_classified,true
053-869-005-808-716,4-2,0,0,0,0,none,included_classified,true
053-869-005-808-716,4-3,0,0,0,0,none,included_classified,true
053-869-005-808-716,4-4,0,0,0,0,none,included_classified,true
053-869-005-808-716,4-5,0,0,0,0,none,included_classified,true
195-905-250-271-427,1-1,0,0,0,0,none,domain_external_active,true
195-905-250-271-427,1-2,1,1,1,0,suppress,domain_external_active,true
195-905-250-271-427,1-3,0,1,1,0,suppress,domain_external_active,true
195-905-250-271-427,2-1,0,0,0,0,none,domain_external_active,true
195-905-250-271-427,2-2,0,0,0,0,none,domain_external_active,true
195-905-250-271-427,2-3,0,0,0,0,none,domain_external_active,true
195-905-250-271-427,2-4,0,1,1,0,suppress,domain_external_active,true
195-905-250-271-427,3-1,0,0,0,0,none,domain_external_active,true
195-905-250-271-427,3-2,0,0,0,0,none,domain_external_active,true
195-905-250-271-427,3-3,0,0,0,0,none,domain_external_active,true
195-905-250-271-427,4-1,0,0,0,0,none,domain_external_active,true
195-905-250-271-427,4-2,0,0,0,0,none,domain_external_active,true
195-905-250-271-427,4-3,0,0,0,0,none,domain_external_active,true
195-905-250-271-427,4-4,0,0,0,0,none,domain_external_active,true
195-905-250-271-427,4-5,0,0,0,0,none,domain_external_active,true
001-758-811-727-242,1-1,1,0,1,0,suppress,domain_external_active,true
001-758-811-727-242,1-2,0,0,0,0,none,domain_external_active,true
001-758-811-727-242,1-3,0,0,0,0,none,domain_external_active,true
001-758-811-727-242,2-1,0,0,0,0,none,domain_external_active,true
001-758-811-727-242,2-2,0,0,0,0,none,domain_external_active,true
001-758-811-727-242,2-3,0,0,0,0,none,domain_external_active,true
001-758-811-727-242,2-4,0,0,0,0,none,domain_external_active,true
001-758-811-727-242,3-1,0,0,0,0,none,domain_external_active,true
001-758-811-727-242,3-2,0,0,0,0,none,domain_external_active,true
001-758-811-727-242,3-3,0,0,0,0,none,domain_external_active,true
001-758-811-727-242,4-1,0,0,0,0,none,domain_external_active,true
001-758-811-727-242,4-2,0,0,0,0,none,domain_external_active,true
001-758-811-727-242,4-3,0,0,0,0,none,domain_external_active,true
001-758-811-727-242,4-4,0,0,0,0,none,domain_external_active,true
001-758-811-727-242,4-5,0,0,0,0,none,domain_external_active,true
042-993-014-781-614,1-1,0,0,0,0,none,domain_external_active,true
042-993-014-781-614,1-2,1,1,1,0,suppress,domain_external_active,true
042-993-014-781-614,1-3,0,0,0,0,none,domain_external_active,true
042-993-014-781-614,2-1,0,0,0,0,none,domain_external_active,true
042-993-014-781-614,2-2,0,0,0,0,none,domain_external_active,true
042-993-014-781-614,2-3,0,0,0,0,none,domain_external_active,true
042-993-014-781-614,2-4,0,0,0,0,none,domain_external_active,true
042-993-014-781-614,3-1,0,0,0,0,none,domain_external_active,true
042-993-014-781-614,3-2,0,0,0,0,none,domain_external_active,true
042-993-014-781-614,3-3,0,0,0,0,none,domain_external_active,true
042-993-014-781-614,4-1,0,0,0,0,none,domain_external_active,true
042-993-014-781-614,4-2,0,0,0,0,none,domain_external_active,true
042-993-014-781-614,4-3,0,0,0,0,none,domain_external_active,true
042-993-014-781-614,4-4,0,0,0,0,none,domain_external_active,true
042-993-014-781-614,4-5,0,0,0,0,none,domain_external_active,true
084-738-999-002-165,1-1,0,0,0,0,none,domain_external_active,true
084-738-999-002-165,1-2,0,0,0,0,none,domain_external_active,true
084-738-999-002-165,1-3,0,0,0,0,none,domain_external_active,true
084-738-999-002-165,2-1,0,0,0,0,none,domain_external_active,true
084-738-999-002-165,2-2,0,0,0,0,none,domain_external_active,true
084-738-999-002-165,2-3,0,0,0,0,none,domain_external_active,true
084-738-999-002-165,2-4,0,0,0,0,none,domain_external_active,true
084-738-999-002-165,3-1,0,0,0,0,none,domain_external_active,true
084-738-999-002-165,3-2,0,0,0,0,none,domain_external_active,true
084-738-999-002-165,3-3,0,0,0,0,none,domain_external_active,true
084-738-999-002-165,4-1,0,0,0,0,none,domain_external_active,true
084-738-999-002-165,4-2,0,0,0,0,none,domain_external_active,true
084-738-999-002-165,4-3,0,0,0,0,none,domain_external_active,true
084-738-999-002-165,4-4,0,0,0,0,none,domain_external_active,true
084-738-999-002-165,4-5,0,0,0,0,none,domain_external_active,true
001-515-563-414-207,1-1,0,0,0,0,none,included_classified,true
